Age,AgeGroup,Attrition,Attrition_Flag,Department,Education,EducationLevel,JobRole_Clean,Gender,MaritalStatus_Clean,Monthly Income,MonthlyIncome_Lakhs,SalaryBand,OverTime_Flag,Percent Salary Hike,Performance Rating,PerformanceRating_Clean,HighPerformer,Total Working Years,Years At Company,TenureGroup,LongTenure,NewHire,Work Life Balance,WorkLifeBalance_Level,GoodWorkLife,PoorWorkLife,Stock Option Level,HasStockOptions,Num Companies Worked,Distance From Home,AvgSatisfaction,HighSatisfaction,LowSatisfaction,HighInvolvement,LowInvolvement,HighPaid,LowPaid,EmploymentStatus
58,56-65,No,0,Sales,Bachelor's Degree,,Manager,Female,Married,17875,0.17875,<20K,1,13,3,Fully Meets,0,29,1,1-3 years,0,0,2,Average,0,1,1,1,4,21,3.6666666666666665,1,0,1,0,0,1,Current
24,18-25,No,0,Sales,High School,,Sales Executive,Female,Married,4162,0.04162,<20K,1,12,3,Fully Meets,0,5,5,5-10 years,0,0,3,Good,1,0,2,1,1,4,3.3333333333333335,1,0,1,0,0,1,Current
36,36-45,No,0,Sales,Master's Degree,,Sales Executive,Female,Single,9278,0.09278,<20K,1,16,3,Fully Meets,0,15,5,5-10 years,0,0,3,Good,1,0,0,0,3,3,2.3333333333333335,0,0,1,0,0,1,Current
40,36-45,No,0,R&D,Associates Degree,,Healthcare Representative,Male,Divorced,4069,0.04069,<20K,1,18,3,Fully Meets,0,8,2,1-3 years,0,0,3,Good,1,0,0,0,3,8,3.6666666666666665,1,0,1,0,0,1,Current
31,26-35,No,0,R&D,Associates Degree,,Research Scientist,Male,Divorced,3065,0.03065,<20K,1,13,3,Fully Meets,0,4,4,3-5 years,0,0,4,Excellent,1,0,1,1,1,3,2.6666666666666665,0,0,1,0,0,1,Current
39,36-45,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Married,6472,0.06472,<20K,1,15,3,Fully Meets,0,9,9,5-10 years,1,0,3,Good,1,0,1,1,1,1,4.0,1,0,1,0,0,1,Current
34,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Divorced,4001,0.04001,<20K,1,14,3,Fully Meets,0,15,15,15-20 years,1,0,3,Good,1,0,1,1,1,10,3.3333333333333335,1,0,1,0,0,1,Current
44,36-45,No,0,HR,Doctoral Degree,,Human Resources,Male,Married,5743,0.05743,<20K,1,11,3,Fully Meets,0,14,10,10-15 years,1,0,3,Good,1,0,0,0,4,1,2.6666666666666665,0,0,1,0,0,1,Current
38,36-45,No,0,HR,Master's Degree,,Human Resources,Male,Married,2991,0.02991,<20K,1,11,3,Fully Meets,0,7,6,5-10 years,1,0,3,Good,1,0,1,1,0,1,2.6666666666666665,0,0,1,0,0,1,Current
58,56-65,No,0,R&D,Master's Degree,,Research Director,Male,Married,15787,0.15787,<20K,1,14,3,Fully Meets,0,23,2,1-3 years,0,0,3,Good,1,0,0,0,2,15,2.0,0,1,1,0,0,1,Current
34,26-35,No,0,R&D,Master's Degree,,Research Scientist,Male,Married,5747,0.05747,<20K,1,15,3,Fully Meets,0,16,15,15-20 years,1,0,3,Good,1,0,0,0,1,22,3.0,0,0,0,1,0,1,Current
36,36-45,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Married,5562,0.05562,<20K,1,13,3,Fully Meets,0,9,3,3-5 years,0,0,3,Good,1,0,1,1,3,6,2.0,0,1,1,0,0,1,Current
50,46-55,No,0,R&D,Doctoral Degree,,Healthcare Representative,Male,Married,11245,0.11245,<20K,1,15,3,Fully Meets,0,32,30,20+ years,1,0,3,Good,1,0,1,1,2,20,2.6666666666666665,0,0,1,0,0,1,Current
42,36-45,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Male,Married,10124,0.10124,<20K,1,14,3,Fully Meets,0,24,20,20+ years,1,0,1,Bad,0,1,1,1,2,2,3.6666666666666665,1,0,1,0,0,1,Current
35,36-45,No,0,R&D,Master's Degree,,Healthcare Representative,Male,Married,5689,0.05689,<20K,1,14,3,Fully Meets,0,10,10,10-15 years,1,0,4,Excellent,1,0,2,1,1,18,3.3333333333333335,1,0,1,0,0,1,Current
35,36-45,No,0,R&D,Master's Degree,,Research Scientist,Male,Single,4930,0.0493,<20K,1,14,3,Fully Meets,0,6,5,5-10 years,0,0,4,Excellent,1,0,0,0,0,2,2.6666666666666665,0,0,0,1,0,1,Current
44,36-45,No,0,R&D,High School,,Manufacturing Director,Male,Single,10209,0.10209,<20K,1,18,3,Fully Meets,0,16,2,1-3 years,0,0,2,Average,0,1,0,0,5,2,2.3333333333333335,0,0,1,0,0,1,Current
50,46-55,No,0,R&D,Doctoral Degree,,Research Director,Male,Single,14411,0.14411,<20K,1,13,3,Fully Meets,0,32,32,20+ years,1,0,3,Good,1,0,0,0,1,22,3.6666666666666665,1,0,0,1,0,1,Current
29,26-35,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Male,Single,6294,0.06294,<20K,1,12,3,Fully Meets,0,10,3,3-5 years,0,0,4,Excellent,1,0,0,0,8,1,3.6666666666666665,1,0,1,0,0,1,Current
28,26-35,No,0,Sales,Associates Degree,,Sales Executive,Male,Married,6834,0.06834,<20K,1,12,3,Fully Meets,0,7,7,5-10 years,1,0,3,Good,1,0,1,1,1,1,3.3333333333333335,1,0,0,1,0,1,Current
55,56-65,No,0,HR,Master's Degree,,Manager,Male,Married,19636,0.19636,<20K,1,18,3,Fully Meets,0,35,10,10-15 years,1,0,3,Good,1,0,1,1,4,26,2.0,0,1,1,0,0,1,Current
45,46-55,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Male,Divorced,10851,0.10851,<20K,1,18,3,Fully Meets,0,24,7,5-10 years,1,0,3,Good,1,0,1,1,2,20,1.6666666666666667,0,1,0,1,0,1,Current
46,46-55,No,0,R&D,Master's Degree,,Research Director,Male,Divorced,19328,0.19328,<20K,1,17,3,Fully Meets,0,24,2,1-3 years,0,0,3,Good,1,0,1,1,7,2,3.3333333333333335,1,0,1,0,0,1,Current
42,36-45,No,0,R&D,Master's Degree,,Research Scientist,Male,Divorced,5410,0.0541,<20K,1,17,3,Fully Meets,0,9,4,3-5 years,0,0,2,Average,0,1,1,1,6,18,2.6666666666666665,0,0,1,0,0,1,Current
25,26-35,No,0,R&D,High School,,Laboratory Technician,Male,Divorced,3977,0.03977,<20K,1,19,3,Fully Meets,0,7,2,1-3 years,0,0,2,Average,0,1,1,1,6,2,3.3333333333333335,1,0,1,0,0,1,Current
41,36-45,No,0,R&D,Doctoral Degree,,Research Scientist,Male,Married,2127,0.02127,<20K,1,12,3,Fully Meets,0,7,4,3-5 years,0,0,2,Average,0,1,0,0,2,5,2.0,0,1,1,0,0,1,Current
55,56-65,No,0,R&D,Master's Degree,,Healthcare Representative,Male,Married,4035,0.04035,<20K,1,16,3,Fully Meets,0,4,3,3-5 years,0,0,3,Good,1,0,0,0,0,4,3.0,0,0,1,0,0,1,Current
38,36-45,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Male,Married,5811,0.05811,<20K,1,16,3,Fully Meets,0,15,1,1-3 years,0,0,3,Good,1,0,1,1,3,18,3.0,0,0,0,1,0,1,Current
33,26-35,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Married,5207,0.05207,<20K,1,12,3,Fully Meets,0,15,15,15-20 years,1,0,3,Good,1,0,1,1,1,28,2.3333333333333335,0,0,1,0,0,1,Current
29,26-35,No,0,R&D,Associates Degree,,Laboratory Technician,Male,Married,4025,0.04025,<20K,1,13,3,Fully Meets,0,10,4,3-5 years,0,0,3,Good,1,0,1,1,4,13,2.3333333333333335,0,0,0,1,0,1,Current
36,36-45,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Male,Married,8321,0.08321,<20K,1,13,3,Fully Meets,0,15,12,10-15 years,1,0,3,Good,1,0,1,1,7,10,3.0,0,0,1,0,0,1,Current
35,36-45,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Married,2660,0.0266,<20K,1,11,3,Fully Meets,0,5,2,1-3 years,0,0,3,Good,1,0,1,1,7,11,3.3333333333333335,1,0,1,0,0,1,Current
45,46-55,No,0,R&D,Bachelor's Degree,,Manufacturing Director,Male,Married,9380,0.0938,<20K,1,18,3,Fully Meets,0,10,3,3-5 years,0,0,4,Excellent,1,0,2,1,4,29,3.3333333333333335,1,0,1,0,0,1,Current
34,26-35,No,0,R&D,Master's Degree,,Research Scientist,Male,Married,2932,0.02932,<20K,1,14,3,Fully Meets,0,6,5,5-10 years,0,0,3,Good,1,0,3,1,0,2,3.0,0,0,1,0,0,1,Current
29,26-35,No,0,R&D,High School,,Laboratory Technician,Male,Single,4723,0.04723,<20K,1,18,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,0,0,1,3,2.3333333333333335,0,0,1,0,0,1,Current
44,36-45,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Single,2436,0.02436,<20K,1,12,3,Fully Meets,0,6,4,3-5 years,0,0,3,Good,1,0,0,0,6,1,3.0,0,0,1,0,0,1,Current
33,26-35,No,0,R&D,Doctoral Degree,,Healthcare Representative,Male,Single,6388,0.06388,<20K,1,17,3,Fully Meets,0,14,0,<1 year,0,1,3,Good,1,0,0,0,2,8,2.6666666666666665,0,0,1,0,0,1,Current
29,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Divorced,4187,0.04187,<20K,1,13,3,Fully Meets,0,10,10,10-15 years,1,0,2,Average,0,1,1,1,1,5,1.6666666666666667,0,1,0,1,0,1,Current
46,46-55,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Divorced,10368,0.10368,<20K,1,12,3,Fully Meets,0,13,10,10-15 years,1,0,2,Average,0,1,1,1,4,2,3.0,0,0,1,0,0,1,Current
42,36-45,No,0,Sales,Master's Degree,,Sales Executive,Male,Divorced,5087,0.05087,<20K,1,12,3,Fully Meets,0,14,0,<1 year,0,1,3,Good,1,0,2,1,3,12,3.0,0,0,1,0,0,1,Current
34,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Married,7083,0.07083,<20K,1,14,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,0,0,1,1,3.6666666666666665,1,0,0,1,0,1,Current
50,46-55,No,0,Sales,Bachelor's Degree,,Manager,Male,Married,19331,0.19331,<20K,1,16,3,Fully Meets,0,27,1,1-3 years,0,0,3,Good,1,0,1,1,4,9,3.0,0,0,1,0,0,1,Current
43,36-45,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Married,7847,0.07847,<20K,1,17,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,1,1,1,2,3.0,0,0,1,0,0,1,Current
34,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Married,9713,0.09713,<20K,1,13,3,Fully Meets,0,9,5,5-10 years,0,0,3,Good,1,0,3,1,2,4,3.6666666666666665,1,0,1,0,0,1,Current
21,18-25,No,0,Sales,High School,,Sales Representative,Male,Single,2380,0.0238,<20K,1,11,3,Fully Meets,0,2,2,1-3 years,0,0,3,Good,1,0,0,0,1,5,2.6666666666666665,0,0,1,0,0,1,Current
41,36-45,No,0,Sales,Associates Degree,,Sales Executive,Male,Single,7082,0.07082,<20K,1,16,3,Fully Meets,0,21,2,1-3 years,0,0,3,Good,1,0,0,0,3,23,3.6666666666666665,1,0,1,0,0,1,Current
31,26-35,No,0,R&D,Bachelor's Degree,,Research Director,Female,Married,11031,0.11031,<20K,0,20,4,Exceeds,1,13,11,10-15 years,1,0,4,Excellent,1,0,1,1,4,10,3.0,0,0,1,0,0,1,Current
45,46-55,No,0,Sales,Master's Degree,,Sales Executive,Female,Married,5154,0.05154,<20K,0,22,4,Exceeds,1,10,8,5-10 years,1,0,4,Excellent,1,0,2,1,4,2,2.6666666666666665,0,0,1,0,0,1,Current
54,46-55,No,0,R&D,Master's Degree,,Manager,Female,Divorced,16032,0.16032,<20K,0,20,4,Exceeds,1,26,14,10-15 years,1,0,3,Good,1,0,1,1,3,11,2.3333333333333335,0,0,1,0,0,1,Current
38,36-45,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Female,Single,2440,0.0244,<20K,0,22,4,Exceeds,1,4,4,3-5 years,0,0,3,Good,1,0,0,0,1,2,2.6666666666666665,0,0,0,1,0,1,Current
31,26-35,No,0,R&D,High School,,Manufacturing Director,Female,Single,5238,0.05238,<20K,0,20,4,Exceeds,1,9,5,5-10 years,0,0,2,Average,0,1,0,0,2,24,4.0,1,0,1,0,0,1,Current
45,46-55,No,0,HR,Bachelor's Degree,,Human Resources,Female,Married,9756,0.09756,<20K,0,21,4,Exceeds,1,9,5,5-10 years,0,0,4,Excellent,1,0,2,1,4,4,3.0,0,0,0,1,0,1,Current
28,26-35,No,0,R&D,Bachelor's Degree,,Manufacturing Director,Female,Divorced,4877,0.04877,<20K,0,21,4,Exceeds,1,6,5,5-10 years,0,0,2,Average,0,1,1,1,0,27,1.6666666666666667,0,1,0,1,0,1,Current
26,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Married,2061,0.02061,<20K,0,21,4,Exceeds,1,1,1,1-3 years,0,0,3,Good,1,0,0,0,1,3,2.0,0,1,1,0,0,1,Current
41,36-45,No,0,R&D,Master's Degree,,Manufacturing Director,Female,Married,13570,0.1357,<20K,0,23,4,Exceeds,1,21,20,20+ years,1,0,3,Good,1,0,1,1,0,28,2.0,0,1,0,1,0,1,Current
56,56-65,No,0,R&D,Associates Degree,,Research Scientist,Female,Married,2066,0.02066,<20K,0,22,4,Exceeds,1,5,3,3-5 years,0,0,4,Excellent,1,0,1,1,2,1,2.0,0,1,1,0,0,1,Current
54,46-55,No,0,R&D,Doctoral Degree,,Manager,Female,Married,17426,0.17426,<20K,0,25,4,Exceeds,1,36,10,10-15 years,1,0,3,Good,1,0,1,1,3,22,2.6666666666666665,0,0,1,0,0,1,Current
49,46-55,No,0,R&D,Associates Degree,,Laboratory Technician,Female,Married,4789,0.04789,<20K,0,25,4,Exceeds,1,10,3,3-5 years,0,0,3,Good,1,0,1,1,4,3,1.6666666666666667,0,1,0,1,0,1,Current
28,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Married,3591,0.03591,<20K,0,25,4,Exceeds,1,3,3,3-5 years,0,0,3,Good,1,0,1,1,1,1,2.3333333333333335,0,0,1,0,0,1,Current
27,26-35,No,0,Sales,High School,,Sales Representative,Female,Married,3540,0.0354,<20K,0,21,4,Exceeds,1,9,9,5-10 years,1,0,3,Good,1,0,1,1,1,23,3.0,0,0,0,1,0,1,Current
41,36-45,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Married,4393,0.04393,<20K,0,21,4,Exceeds,1,14,5,5-10 years,0,0,3,Good,1,0,1,1,5,8,2.6666666666666665,0,0,1,0,0,1,Current
35,36-45,No,0,Sales,Master's Degree,,Sales Representative,Female,Married,2430,0.0243,<20K,0,23,4,Exceeds,1,6,5,5-10 years,0,0,3,Good,1,0,2,1,0,28,2.0,0,1,0,1,0,1,Current
34,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Married,6712,0.06712,<20K,0,21,4,Exceeds,1,8,8,5-10 years,1,0,3,Good,1,0,2,1,1,28,3.6666666666666665,1,0,0,1,0,1,Current
56,56-65,No,0,R&D,Master's Degree,,Healthcare Representative,Male,Divorced,6306,0.06306,<20K,0,21,4,Exceeds,1,13,13,10-15 years,1,0,2,Average,0,1,1,1,1,1,2.3333333333333335,0,0,1,0,0,1,Current
36,36-45,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Married,2810,0.0281,<20K,0,22,4,Exceeds,1,5,5,5-10 years,0,0,3,Good,1,0,0,0,1,9,1.6666666666666667,0,1,1,0,0,1,Current
45,46-55,No,0,R&D,High School,,Healthcare Representative,Male,Married,10748,0.10748,<20K,0,23,4,Exceeds,1,25,23,20+ years,1,0,2,Average,0,1,1,1,3,1,3.3333333333333335,1,0,0,1,0,1,Current
42,36-45,No,0,R&D,Master's Degree,,Research Scientist,Male,Married,2936,0.02936,<20K,0,22,4,Exceeds,1,10,6,5-10 years,1,0,2,Average,0,1,2,1,3,10,2.6666666666666665,0,0,1,0,0,1,Current
26,26-35,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Single,2570,0.0257,<20K,0,20,4,Exceeds,1,7,7,5-10 years,1,0,3,Good,1,0,0,0,1,7,3.6666666666666665,1,0,1,0,0,1,Current
58,56-65,No,0,Sales,Bachelor's Degree,,Manager,Male,Divorced,16291,0.16291,<20K,0,22,4,Exceeds,1,37,16,15-20 years,1,0,2,Average,0,1,1,1,4,2,2.6666666666666665,0,0,1,0,0,1,Current
36,36-45,No,0,Sales,Master's Degree,,Sales Executive,Male,Divorced,5406,0.05406,<20K,0,24,4,Exceeds,1,15,15,15-20 years,1,0,2,Average,0,1,1,1,1,15,3.0,0,0,0,1,0,1,Current
36,36-45,No,0,HR,High School,,Human Resources,Male,Single,3886,0.03886,<20K,0,21,4,Exceeds,1,10,10,10-15 years,1,0,2,Average,0,1,0,0,1,2,3.3333333333333335,1,0,0,1,0,1,Current
33,26-35,No,0,R&D,Associates Degree,,Healthcare Representative,Male,Divorced,5968,0.05968,<20K,0,20,4,Exceeds,1,9,9,5-10 years,1,0,3,Good,1,0,3,1,1,7,3.3333333333333335,1,0,1,0,0,1,Current
31,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,5003,0.05003,<20K,0,21,4,Exceeds,1,10,10,10-15 years,1,0,3,Good,1,0,0,0,1,1,2.3333333333333335,0,0,0,1,0,1,Current
48,46-55,No,0,R&D,Doctoral Degree,,Manager,Male,Married,15202,0.15202,<20K,0,25,4,Exceeds,1,23,2,1-3 years,0,0,3,Good,1,0,1,1,2,4,3.0,0,0,0,1,0,1,Current
43,36-45,No,0,Sales,Master's Degree,,Sales Executive,Male,Married,5675,0.05675,<20K,0,20,4,Exceeds,1,7,7,5-10 years,1,0,3,Good,1,0,1,1,1,2,2.6666666666666665,0,0,1,0,0,1,Current
30,26-35,No,0,HR,Bachelor's Degree,,Human Resources,Male,Divorced,2064,0.02064,<20K,0,21,4,Exceeds,1,6,5,5-10 years,0,0,4,Excellent,1,0,1,1,0,1,2.3333333333333335,0,0,1,0,0,1,Current
60,56-65,No,0,R&D,Master's Degree,,Healthcare Representative,Male,Divorced,10883,0.10883,<20K,0,20,4,Exceeds,1,19,1,1-3 years,0,0,4,Excellent,1,0,1,1,3,1,3.3333333333333335,1,0,0,1,0,1,Current
36,36-45,No,0,R&D,Associates Degree,,Healthcare Representative,Male,Divorced,6842,0.06842,<20K,0,20,4,Exceeds,1,13,5,5-10 years,0,0,3,Good,1,0,1,1,6,3,2.0,0,1,1,0,0,1,Current
41,36-45,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Divorced,2289,0.02289,<20K,0,20,4,Exceeds,1,5,5,5-10 years,0,0,3,Good,1,0,2,1,1,9,2.0,0,1,1,0,0,1,Current
42,36-45,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Divorced,2766,0.02766,<20K,0,22,4,Exceeds,1,7,5,5-10 years,0,0,2,Average,0,1,3,1,8,12,2.0,0,1,1,0,0,1,Current
39,36-45,No,0,R&D,Bachelor's Degree,,Manufacturing Director,Male,Married,5295,0.05295,<20K,0,21,4,Exceeds,1,7,5,5-10 years,0,0,3,Good,1,0,0,0,4,12,3.0,0,0,1,0,0,1,Current
39,36-45,No,0,R&D,Associates Degree,,Manufacturing Director,Male,Married,5151,0.05151,<20K,0,25,4,Exceeds,1,10,10,10-15 years,1,0,3,Good,1,0,1,1,1,9,2.0,0,1,1,0,0,1,Current
55,56-65,No,0,R&D,Master's Degree,,Research Scientist,Male,Married,2662,0.02662,<20K,0,20,4,Exceeds,1,19,5,5-10 years,0,0,4,Excellent,1,0,1,1,8,2,2.6666666666666665,0,0,0,1,0,1,Current
57,56-65,No,0,R&D,Associates Degree,,Research Scientist,Male,Married,4900,0.049,<20K,0,24,4,Exceeds,1,13,12,10-15 years,1,0,2,Average,0,1,1,1,0,1,2.0,0,1,1,0,0,1,Current
43,36-45,No,0,R&D,Associates Degree,,Research Director,Male,Married,17603,0.17603,<20K,0,24,4,Exceeds,1,14,14,10-15 years,1,0,3,Good,1,0,1,1,1,15,2.3333333333333335,0,0,0,1,0,1,Current
41,36-45,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,2782,0.02782,<20K,0,22,4,Exceeds,1,12,5,5-10 years,0,0,3,Good,1,0,1,1,3,1,3.0,0,0,1,0,0,1,Current
45,46-55,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,2132,0.02132,<20K,0,20,4,Exceeds,1,8,5,5-10 years,0,0,3,Good,1,0,1,1,4,28,4.0,1,0,1,0,0,1,Current
47,46-55,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Male,Single,8633,0.08633,<20K,0,23,4,Exceeds,1,25,17,15-20 years,1,0,3,Good,1,0,0,0,2,25,2.0,0,1,1,0,0,1,Current
39,36-45,No,0,R&D,High School,,Research Director,Male,Single,13464,0.13464,<20K,0,21,4,Exceeds,1,9,4,3-5 years,0,0,3,Good,1,0,0,0,7,10,3.0,0,0,1,0,0,1,Current
32,26-35,No,0,R&D,Bachelor's Degree,,Manager,Male,Single,11244,0.11244,<20K,0,25,4,Exceeds,1,10,5,5-10 years,0,0,4,Excellent,1,0,0,0,2,10,3.0,0,0,1,0,0,1,Current
32,26-35,No,0,R&D,Master's Degree,,Manufacturing Director,Male,Single,9679,0.09679,<20K,0,24,4,Exceeds,1,8,1,1-3 years,0,0,3,Good,1,0,0,0,8,5,3.3333333333333335,1,0,0,1,0,1,Current
42,36-45,No,0,R&D,Associates Degree,,Manager,Male,Single,19613,0.19613,<20K,0,22,4,Exceeds,1,24,1,1-3 years,0,0,3,Good,1,0,0,0,8,9,4.0,1,0,0,1,0,1,Current
55,56-65,No,0,Sales,Doctoral Degree,,Manager,Male,Married,19586,0.19586,<20K,0,21,4,Exceeds,1,36,36,20+ years,1,0,3,Good,1,0,1,1,1,26,3.3333333333333335,1,0,0,1,0,1,Current
34,26-35,No,0,Sales,Associates Degree,,Sales Executive,Male,Married,6799,0.06799,<20K,0,21,4,Exceeds,1,10,10,10-15 years,1,0,3,Good,1,0,2,1,1,8,2.6666666666666665,0,0,1,0,0,1,Current
34,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Single,9888,0.09888,<20K,0,21,4,Exceeds,1,14,14,10-15 years,1,0,2,Average,0,1,0,0,1,1,2.0,0,1,1,0,0,1,Current
53,46-55,No,0,R&D,Master's Degree,,Manufacturing Director,Female,Married,12965,0.12965,<20K,1,20,4,Exceeds,1,27,3,3-5 years,0,0,2,Average,0,1,3,1,4,1,2.6666666666666665,0,0,0,1,0,1,Current
33,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Divorced,5368,0.05368,<20K,1,25,4,Exceeds,1,7,6,5-10 years,1,0,3,Good,1,0,1,1,1,16,3.3333333333333335,1,0,1,0,0,1,Current
37,36-45,No,0,R&D,Bachelor's Degree,,Research Director,Female,Married,13744,0.13744,<20K,1,25,4,Exceeds,1,16,16,15-20 years,1,0,3,Good,1,0,1,1,1,10,2.6666666666666665,0,0,1,0,0,1,Current
58,56-65,No,0,R&D,Bachelor's Degree,,Research Director,Female,Married,19701,0.19701,<20K,1,21,4,Exceeds,1,32,9,5-10 years,1,0,3,Good,1,0,1,1,3,1,2.6666666666666665,0,0,1,0,0,1,Current
36,36-45,No,0,R&D,Master's Degree,,Research Scientist,Female,Married,6962,0.06962,<20K,1,22,4,Exceeds,1,15,1,1-3 years,0,0,3,Good,1,0,1,1,4,2,3.3333333333333335,1,0,1,0,0,1,Current
25,26-35,No,0,Sales,Associates Degree,,Sales Executive,Female,Divorced,4907,0.04907,<20K,1,22,4,Exceeds,1,6,5,5-10 years,0,0,2,Average,0,1,1,1,0,8,2.0,0,1,1,0,0,1,Current
38,36-45,No,0,Sales,Master's Degree,,Sales Representative,Female,Married,5405,0.05405,<20K,1,20,4,Exceeds,1,20,4,3-5 years,0,0,2,Average,0,1,2,1,2,2,2.3333333333333335,0,0,0,1,0,1,Current
40,36-45,No,0,HR,Associates Degree,,Manager,Male,Single,16437,0.16437,<20K,1,21,4,Exceeds,1,21,21,20+ years,1,0,3,Good,1,0,0,0,1,6,3.6666666666666665,1,0,1,0,0,1,Current
27,26-35,No,0,R&D,Bachelor's Degree,,Manufacturing Director,Male,Married,6142,0.06142,<20K,1,20,4,Exceeds,1,6,6,5-10 years,1,0,3,Good,1,0,1,1,1,4,2.0,0,1,1,0,0,1,Current
37,36-45,No,0,R&D,Master's Degree,,Research Scientist,Male,Married,4284,0.04284,<20K,1,22,4,Exceeds,1,16,5,5-10 years,0,0,3,Good,1,0,1,1,5,7,2.6666666666666665,0,0,1,0,0,1,Current
34,26-35,No,0,Sales,Associates Degree,,Sales Representative,Male,Married,2308,0.02308,<20K,1,25,4,Exceeds,1,12,11,10-15 years,1,0,3,Good,1,0,1,1,0,7,2.3333333333333335,0,0,1,0,0,1,Current
36,36-45,No,0,Sales,Master's Degree,,Sales Representative,Male,Single,2644,0.02644,<20K,1,21,4,Exceeds,1,7,3,3-5 years,0,0,2,Average,0,1,0,0,3,2,3.6666666666666665,1,0,1,0,0,1,Current
30,26-35,Yes,1,HR,Bachelor's Degree,,Human Resources,Female,Divorced,2180,0.0218,<20K,0,11,3,Fully Meets,0,6,4,3-5 years,0,0,2,Average,0,1,1,1,6,8,3.3333333333333335,1,0,0,1,0,1,Ex-Employee
27,26-35,Yes,1,HR,Bachelor's Degree,,Human Resources,Female,Married,2863,0.02863,<20K,0,12,3,Fully Meets,0,1,1,1-3 years,0,0,3,Good,1,0,0,0,1,22,1.3333333333333333,0,1,0,1,0,1,Ex-Employee
31,26-35,Yes,1,R&D,Doctoral Degree,,Manufacturing Director,Female,Single,7446,0.07446,<20K,0,11,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,0,0,1,1,2.0,0,1,1,0,0,1,Ex-Employee
31,26-35,Yes,1,R&D,Bachelor's Degree,,Research Scientist,Female,Single,4084,0.04084,<20K,0,12,3,Fully Meets,0,7,7,5-10 years,1,0,1,Bad,0,1,0,0,1,3,2.6666666666666665,0,0,1,0,0,1,Ex-Employee
29,26-35,Yes,1,Sales,Bachelor's Degree,,Sales Executive,Female,Single,5765,0.05765,<20K,0,11,3,Fully Meets,0,7,5,5-10 years,0,0,1,Bad,0,1,0,0,5,13,1.3333333333333333,0,1,1,0,0,1,Ex-Employee
31,26-35,Yes,1,Sales,Master's Degree,,Sales Representative,Female,Single,1359,0.01359,<20K,0,12,3,Fully Meets,0,1,1,1-3 years,0,0,3,Good,1,0,0,0,1,1,2.3333333333333335,0,0,0,1,0,1,Ex-Employee
34,26-35,Yes,1,HR,Master's Degree,,Human Resources,Female,Married,2742,0.02742,<20K,0,15,3,Fully Meets,0,2,2,1-3 years,0,0,3,Good,1,0,0,0,1,9,2.6666666666666665,0,0,1,0,0,1,Ex-Employee
53,46-55,Yes,1,R&D,Doctoral Degree,,Manufacturing Director,Female,Married,10169,0.10169,<20K,0,16,3,Fully Meets,0,34,33,20+ years,1,0,3,Good,1,0,1,1,0,2,3.0,0,0,0,1,0,1,Ex-Employee
31,26-35,Yes,1,R&D,Bachelor's Degree,,Research Scientist,Female,Single,1261,0.01261,<20K,0,12,3,Fully Meets,0,1,1,1-3 years,0,0,4,Excellent,1,0,0,0,1,8,2.0,0,1,0,1,0,1,Ex-Employee
29,26-35,Yes,1,Sales,Bachelor's Degree,,Sales Representative,Female,Single,2760,0.0276,<20K,0,13,3,Fully Meets,0,2,2,1-3 years,0,0,3,Good,1,0,0,0,1,9,2.3333333333333335,0,0,0,1,0,1,Ex-Employee
